# 2023-01-06T12:17:33+00:00
# Header Rows: 22
# File Format: 2
# Device: mini
# Serial: S9332
# Firmware: 1035
# Software: 1.0.3
# Sensitivity: 10
# PMT Gain: 1
# Scanrange [ps]: 5000
# Average: 0
# Triggermode: OFF
# Triggerfrequency [Hz]: 0
# ACFFWHM [ps]: 0.262
# Fittype: Gaussian
# Fit Pulse Duration [ps]: 0.190
# FWHM Valid: FALSE (No Signal)
# FIT MSE: 3.185014370144E-7
# Amplitude: 0.014511
# ==========
Delay[ps]	Intensity [arb.u.]	Fit [arb.u.]
-7.649589894037E-2	1.603966761757E-2	1.552510071536E-2
-7.435156274130E-2	1.490000702369E-2	1.565089794436E-2
-7.215257484627E-2	1.549094214644E-2	1.577685804055E-2
-7.000339284054E-2	1.519547458506E-2	1.589685798954E-2
-6.785466821694E-2	1.591303866269E-2	1.601363584822E-2
-6.565623371938E-2	1.625071587569E-2	1.612967958853E-2
-6.353124059516E-2	1.629292552732E-2	1.623842420356E-2
-6.138250666098E-2	1.734816681795E-2	1.634484590561E-2
-5.919566092342E-2	1.633513517894E-2	1.644938525007E-2
-5.705347849380E-2	1.536431319156E-2	1.654799043639E-2
-5.488974568408E-2	1.684165099844E-2	1.664366179271E-2
-5.270501123645E-2	1.722153786307E-2	1.673615139196E-2
-5.055760243028E-2	1.658839308869E-2	1.682293461912E-2
-4.837224882922E-2	1.663060274032E-2	1.690695240224E-2
-4.622290621601E-2	1.692607030169E-2	1.698526297508E-2
-4.406387606283E-2	1.650397378544E-2	1.705952230332E-2
-4.188595323403E-2	1.734816681795E-2	1.712987429870E-2
-3.976021933694E-2	1.793910194070E-2	1.719404937511E-2
-3.757021370560E-2	1.781247298582E-2	1.725544967324E-2
-3.539653440546E-2	1.646176413382E-2	1.731158998558E-2
-3.324648709788E-2	1.654618343707E-2	1.736234945172E-2
-3.107736788606E-2	1.751700542445E-2	1.740869257336E-2
-2.895556037607E-2	1.713711855982E-2	1.744924404891E-2
-2.678194275851E-2	1.857224671508E-2	1.748583549443E-2
-2.459891517258E-2	1.861445636670E-2	1.751750008662E-2
-2.246997657457E-2	1.815015019882E-2	1.754343598707E-2
-2.029118204290E-2	1.789689228907E-2	1.756489357918E-2
-1.811985610772E-2	1.726374751470E-2	1.758113454606E-2
-1.597236001488E-2	1.709490890820E-2	1.759212851866E-2
-1.379429287212E-2	1.777026333420E-2	1.759811705772E-2
-1.167154604120E-2	1.857224671508E-2	1.759894470678E-2
-9.501767989604E-3	1.815015019882E-2	1.759467981661E-2
-7.303495845251E-3	1.772805368257E-2	1.758509496269E-2
-5.180836301005E-3	1.840340810858E-2	1.757082247446E-2
-2.991874618218E-3	1.781247298582E-2	1.755095842930E-2
-8.220284830217E-4	1.793910194070E-2	1.752613431252E-2
1.334146115904E-3	1.764363437932E-2	1.749643255532E-2
3.514303017889E-3	1.827677915370E-2	1.746133331484E-2
5.653421569068E-3	1.764363437932E-2	1.742198234410E-2
7.832524048102E-3	1.857224671508E-2	1.737693916879E-2
1.001620930998E-2	1.755921507607E-2	1.732683559551E-2
1.214268758777E-2	1.692607030169E-2	1.727332330228E-2
1.432360109060E-2	1.726374751470E-2	1.721366488362E-2
1.649704192356E-2	1.772805368257E-2	1.714946753441E-2
1.865640737393E-2	1.789689228907E-2	1.708106979831E-2
2.082559653147E-2	1.772805368257E-2	1.700780664937E-2
2.295357509252E-2	1.722153786307E-2	1.693158049287E-2
2.512159460871E-2	1.696827995332E-2	1.684957111849E-2
2.731088402384E-2	1.726374751470E-2	1.676239659730E-2
2.943097326666E-2	1.663060274032E-2	1.667389507441E-2
3.158709153659E-2	1.713711855982E-2	1.657986827967E-2
3.375047182455E-2	1.709490890820E-2	1.648155262155E-2
3.591850763425E-2	1.608187726919E-2	1.637914224912E-2
3.808941354598E-2	1.654618343707E-2	1.627281403975E-2
4.021938585092E-2	1.751700542445E-2	1.616492473625E-2
4.238691656176E-2	1.696827995332E-2	1.605162445266E-2
4.455936058097E-2	1.692607030169E-2	1.593463800820E-2
4.667974310701E-2	1.616629657244E-2	1.581726446898E-2
4.885488440065E-2	1.688386065007E-2	1.569371072380E-2
5.102034746489E-2	1.654618343707E-2	1.556766776010E-2
5.318099032656E-2	1.549094214644E-2	1.543901442273E-2
5.534901507995E-2	1.536431319156E-2	1.530715240496E-2
5.748531950894E-2	1.540652284319E-2	1.517463811020E-2
5.965223223018E-2	1.616629657244E-2	1.503774245039E-2
6.183327503365E-2	1.641955448219E-2	1.489756809717E-2
6.395002340834E-2	1.591303866269E-2	1.475937071357E-2
6.611916962085E-2	1.544873249481E-2	1.461568744829E-2
6.828603055199E-2	1.430907190093E-2	1.447020780998E-2
7.043401102764E-2	1.439349120418E-2	1.432421263793E-2
7.261774819600E-2	1.460453946231E-2	1.417410868106E-2
7.473930629887E-2	1.418244294606E-2	1.402679352582E-2
7.689116486301E-2	1.435128155256E-2	1.387601527678E-2
7.906200920854E-2	1.447791050743E-2	1.372265790406E-2
8.118293244639E-2	1.511105528181E-2	1.357174901916E-2
8.334423822120E-2	1.435128155256E-2	1.341700529371E-2
8.550752377403E-2	1.384476573306E-2	1.326128275293E-2
8.767512035721E-2	1.266289548755E-2	1.310454488303E-2
8.985946864863E-2	1.367592712656E-2	1.294601737417E-2
9.198156164421E-2	1.422465259768E-2	1.279157987156E-2
9.413617288071E-2	1.236742792618E-2	1.263447094522E-2
9.631199000593E-2	1.287394374568E-2	1.247563144584E-2
9.843987569396E-2	1.376034642981E-2	1.232023378601E-2
1.006126650192E-1	1.325383061030E-2	1.216162077551E-2
1.027644480513E-1	1.283173409405E-2	1.200472380603E-2
1.049022540438E-1	1.219858931967E-2	1.184914073844E-2
1.071019370898E-1	1.308499200380E-2	1.168947829167E-2
1.092398815771E-1	1.240963757780E-2	1.153481985272E-2
1.113966442554E-1	1.156544454530E-2	1.137943028531E-2
1.135839593625E-1	1.169207350017E-2	1.122259340407E-2
1.157185874219E-1	1.097450942254E-2	1.107036750897E-2
1.178817858045E-1	1.164986384855E-2	1.091704260064E-2
1.200425004740E-1	1.160765419692E-2	1.076493230610E-2
1.221890716773E-1	1.089009011929E-2	1.061493686785E-2
1.243645565312E-1	1.143881559042E-2	1.046414878892E-2
1.264830660017E-1	1.139660593880E-2	1.031858037522E-2
1.286270894818E-1	1.131218663555E-2	1.017261490288E-2
1.308108821644E-1	1.038357429979E-2	1.002542315381E-2
1.329399731068E-1	9.961477783541E-3	9.883430717024E-3
1.351093744291E-1	1.042578395142E-2	9.740356678009E-3
1.372644053399E-1	9.708219873790E-3	9.599903076809E-3
1.394077456563E-1	9.666010222165E-3	9.461927722248E-3
1.415942664547E-1	1.004589708679E-2	9.322997265607E-3
1.437379675560E-1	1.017252604167E-2	9.188632505373E-3
1.458957789545E-1	9.792639177040E-3	9.055280529161E-3
1.480771432057E-1	1.000368743517E-2	8.922457399595E-3
1.501943497772E-1	9.581590918914E-3	8.795492940220E-3
1.523614495246E-1	8.990655796162E-3	8.667569477391E-3
1.545254685183E-1	8.230882066909E-3	8.541918392942E-3
1.566583485167E-1	8.357511021784E-3	8.420153598158E-3
1.588344683521E-1	8.737397886411E-3	8.298078068530E-3
1.609768776106E-1	9.243913705913E-3	8.180050288990E-3
1.631305741992E-1	8.399720673409E-3	8.063581831828E-3
1.652959450888E-1	8.610768931535E-3	7.948708085638E-3
1.674043173184E-1	8.484139976660E-3	7.839020244540E-3
1.695721480626E-1	7.893204853907E-3	7.728478307651E-3
1.717470493761E-1	7.977624157158E-3	7.619869410044E-3
1.738605868816E-1	7.597737292531E-3	7.516534627241E-3
1.760306941785E-1	8.315301370159E-3	7.412706535935E-3
1.782145067626E-1	8.104253112033E-3	7.310550488970E-3
1.803439458041E-1	8.357511021784E-3	7.213187209203E-3
1.825056255150E-1	7.808785550657E-3	7.116619401320E-3
1.846841215263E-1	6.795753911653E-3	7.021609171687E-3
1.868591979950E-1	7.935414505533E-3	6.929053242299E-3
1.890075756832E-1	7.302269731155E-3	6.839885204360E-3
1.911191812438E-1	6.331447743776E-3	6.754413029222E-3
1.932964831734E-1	6.922382866528E-3	6.668520303196E-3
1.954590003708E-1	6.626915305152E-3	6.585444854689E-3
1.976328147907E-1	6.247028440526E-3	6.504161273060E-3
1.997927528416E-1	7.091221473029E-3	6.425587151018E-3
2.019118794871E-1	6.542496001902E-3	6.350599040686E-3
2.040779750887E-1	7.175640776279E-3	6.276077099186E-3
2.062097815775E-1	6.542496001902E-3	6.204811631101E-3
2.083393086041E-1	5.993770530775E-3	6.135654134746E-3
2.105111985275E-1	7.344479382780E-3	6.067185276746E-3
2.126821213147E-1	5.740512621024E-3	6.000801248982E-3
2.148450110515E-1	4.938529240145E-3	5.936675184188E-3
2.170217160567E-1	5.233996801521E-3	5.874135844188E-3
2.191410447417E-1	5.698302969398E-3	5.815138034863E-3
2.213188776071E-1	5.487254711272E-3	5.756424382535E-3
2.234799063922E-1	5.824931924274E-3	5.700046388045E-3
2.256075394144E-1	5.276206453147E-3	5.646338039019E-3
2.277868021518E-1	6.289238092151E-3	5.593140936135E-3
2.299163474503E-1	7.175640776279E-3	5.542896470935E-3
2.320977197319E-1	5.571674014523E-3	5.493174794077E-3
2.342808343717E-1	5.698302969398E-3	5.445144547002E-3
2.363848651952E-1	5.318416104772E-3	5.400457323978E-3
2.385568974541E-1	6.500286350277E-3	5.355939442042E-3
2.407079816109E-1	6.120399485650E-3	5.313429437784E-3
2.428446848818E-1	4.685271330394E-3	5.272721899874E-3
2.450257645785E-1	4.811900285270E-3	5.232691507514E-3
2.471408214539E-1	5.318416104772E-3	5.195305418584E-3
2.493362447942E-1	4.432013420643E-3	5.157952346169E-3
2.515055262428E-1	4.558642375519E-3	5.122460175900E-3
2.536006354378E-1	4.516432723893E-3	5.089482002808E-3
2.557751817855E-1	5.445045059647E-3	5.056567949218E-3
2.579398671837E-1	6.035980182400E-3	5.025095937412E-3
2.600615868251E-1	5.571674014523E-3	4.995464521469E-3
2.622395911215E-1	5.276206453147E-3	4.966262574297E-3
2.643658906362E-1	4.220965162517E-3	4.938906666366E-3
2.665373282983E-1	4.136545859267E-3	4.912109806438E-3
2.687297402485E-1	4.432013420643E-3	4.886186364227E-3
2.708315645814E-1	4.558642375519E-3	4.862368599038E-3
2.729961814305E-1	4.558642375519E-3	4.838863986116E-3
2.751533337565E-1	4.685271330394E-3	4.816441384953E-3
2.772959544816E-1	3.883287949516E-3	4.795126245850E-3
2.794826897724E-1	5.191787149896E-3	4.774321890783E-3
2.815956828419E-1	5.740512621024E-3	4.755099400301E-3
2.837626316416E-1	4.432013420643E-3	4.736253462685E-3
2.859694794101E-1	5.656093317773E-3	4.717931340746E-3
2.880674031928E-1	4.727480982019E-3	4.701299132543E-3
2.902330624775E-1	4.516432723893E-3	4.684903921717E-3
2.924080176759E-1	4.305384465768E-3	4.669200675471E-3
2.945615819380E-1	4.263174814142E-3	4.654376372960E-3
2.967333638587E-1	5.276206453147E-3	4.640128967259E-3
2.988434729766E-1	4.516432723893E-3	4.626935842095E-3
3.009935671862E-1	4.389803769018E-3	4.614125883667E-3
3.031809300100E-1	4.094336207642E-3	4.601723945980E-3
3.052944685630E-1	3.756658994640E-3	4.590320214506E-3
3.074568295754E-1	5.360625756397E-3	4.579218829918E-3
3.096142761157E-1	4.938529240145E-3	4.568689754705E-3
3.117431098533E-1	5.318416104772E-3	4.558813843543E-3
3.139233108641E-1	3.841078297891E-3	4.549206198530E-3
3.160444857204E-1	4.136545859267E-3	4.540329912412E-3
3.181868449346E-1	4.643061678769E-3	4.531816592772E-3
3.203756517126E-1	4.389803769018E-3	4.523567155914E-3
3.224906441123E-1	4.305384465768E-3	4.516007702663E-3
3.246571149302E-1	5.613883666148E-3	4.508665270133E-3
3.268065209718E-1	4.558642375519E-3	4.501763866093E-3
3.289129856967E-1	5.149577498271E-3	4.495354009440E-3
3.311033894716E-1	4.643061678769E-3	4.489043111066E-3
3.332199683938E-1	4.896319588520E-3	4.483272427101E-3
3.353694408896E-1	4.474223072268E-3	4.477726153118E-3
3.375466841626E-1	4.769690633645E-3	4.472415742643E-3
3.396570049798E-1	4.516432723893E-3	4.467549933388E-3
3.418117051323E-1	4.009916904391E-3	4.462853893437E-3
3.439617503450E-1	4.896319588520E-3	4.458428842736E-3
3.460856181695E-1	3.841078297891E-3	4.454301031909E-3
3.482722273020E-1	4.896319588520E-3	4.450291496755E-3
3.503968493997E-1	4.263174814142E-3	4.446617479823E-3
3.525332901123E-1	3.967707252766E-3	4.443132446412E-3
3.547002861632E-1	4.769690633645E-3	4.439801263683E-3
3.568172487976E-1	4.769690633645E-3	4.436735001257E-3
3.589762059791E-1	4.009916904391E-3	4.433789429898E-3
3.611270742469E-1	4.980738891770E-3	4.431027717105E-3
3.632415719057E-1	4.896319588520E-3	4.428472062756E-3
3.654235420428E-1	4.305384465768E-3	4.425991741035E-3
3.675407929559E-1	4.811900285270E-3	4.423729231495E-3
3.696855888648E-1	4.854109936895E-3	4.421574357586E-3
3.718677360192E-1	4.263174814142E-3	4.419515866440E-3
3.739855526663E-1	3.587820388140E-3	4.417640155418E-3
3.761358898820E-1	4.516432723893E-3	4.415851911417E-3
3.782814138780E-1	5.402835408022E-3	4.414177982217E-3
3.804093080620E-1	3.545610736515E-3	4.412620572332E-3
3.825785741482E-1	4.600852027144E-3	4.411132290081E-3
3.846885784057E-1	4.474223072268E-3	4.409775516260E-3
3.868167741360E-1	4.516432723893E-3	4.408492633230E-3
3.889799572725E-1	5.233996801521E-3	4.407271700616E-3
3.910837854745E-1	4.896319588520E-3	4.406159942075E-3
3.932483845171E-1	5.445045059647E-3	4.405089405621E-3
3.953914622752E-1	3.756658994640E-3	4.404098490197E-3
3.975076666794E-1	3.545610736515E-3	4.403183361311E-3
3.996701039222E-1	4.516432723893E-3	4.402309403478E-3
4.017967158068E-1	4.347594117393E-3	4.401506612206E-3
4.039467403034E-1	3.545610736515E-3	4.400748666064E-3
4.060986631105E-1	3.672239691390E-3	4.400040807307E-3
4.082095167256E-1	3.756658994640E-3	4.399392773618E-3
4.103786801626E-1	4.727480982019E-3	4.398771673998E-3
4.125236320237E-1	4.854109936895E-3	4.398199418405E-3
4.146206809611E-1	4.558642375519E-3	4.397677718074E-3
4.167853670577E-1	4.938529240145E-3	4.397175906223E-3
4.189021321914E-1	4.727480982019E-3	4.396719001865E-3
4.210322709229E-1	4.474223072268E-3	4.396290800508E-3
4.232155134668E-1	4.052126556017E-3	4.395882695635E-3
4.252871097282E-1	4.558642375519E-3	4.395522411897E-3
4.274616959950E-1	4.389803769018E-3	4.395170613272E-3
4.296022667636E-1	4.136545859267E-3	4.394849005851E-3
4.317085281688E-1	4.094336207642E-3	4.394554887566E-3
4.338708071318E-1	4.263174814142E-3	4.394274469501E-3
4.359714889404E-1	4.854109936895E-3	4.394021541544E-3
4.380904401978E-1	4.558642375519E-3	4.393784587919E-3
4.402415826621E-1	4.854109936895E-3	4.393561456057E-3
4.423142924687E-1	4.220965162517E-3	4.393361951294E-3
4.444666605542E-1	4.558642375519E-3	4.393169780252E-3
4.466088167978E-1	4.769690633645E-3	4.392992663433E-3
4.486980299529E-1	4.474223072268E-3	4.392832581167E-3
4.508685360917E-1	4.558642375519E-3	4.392678591350E-3
4.529815070485E-1	3.925497601141E-3	4.392539909054E-3
4.550984759675E-1	3.967707252766E-3	4.392411292982E-3
4.572641096481E-1	4.643061678769E-3	4.392289665366E-3
4.593415207146E-1	3.841078297891E-3	4.392181779173E-3
4.614726390353E-1	3.165723871888E-3	4.392079410174E-3
4.636275988365E-1	4.136545859267E-3	4.391983841142E-3
4.657257060376E-1	4.474223072268E-3	4.391897918189E-3
4.678701100875E-1	4.643061678769E-3	4.391816837623E-3
4.699694667681E-1	4.980738891770E-3	4.391743583099E-3
4.720965348710E-1	4.136545859267E-3	4.391675089860E-3
4.742600749518E-1	3.925497601141E-3	4.391610902832E-3
4.763497087122E-1	4.558642375519E-3	4.391553768793E-3
4.784980858185E-1	4.347594117393E-3	4.391499637588E-3
4.806551367756E-1	4.263174814142E-3	4.391449638071E-3
4.827495763072E-1	3.925497601141E-3	4.391404947569E-3
4.848995987090E-1	4.347594117393E-3	4.391362726020E-3
4.870111048791E-1	3.967707252766E-3	4.391324593080E-3
4.891148899034E-1	4.474223072268E-3	4.391289634386E-3
4.912767228897E-1	2.785837007261E-3	4.391256625812E-3
4.933618958358E-1	4.094336207642E-3	4.391227372741E-3
4.954983569153E-1	4.643061678769E-3	4.391199829525E-3
4.976372039467E-1	4.474223072268E-3	4.391174528059E-3
4.997467090409E-1	3.376772130014E-3	4.391151627103E-3
5.019020512742E-1	4.178755510892E-3	4.391130169103E-3
5.040001999073E-1	4.558642375519E-3	4.391111016582E-3
5.061187391717E-1	3.925497601141E-3	4.391093278368E-3
5.082811247408E-1	4.938529240145E-3	4.391076699680E-3
5.103697547045E-1	3.883287949516E-3	4.391062033943E-3
5.125098211889E-1	4.094336207642E-3	4.391048270023E-3
5.146380847700E-1	4.685271330394E-3	4.391035747940E-3
5.167281027082E-1	4.811900285270E-3	4.391024491036E-3
5.188778585947E-1	2.870256310512E-3	4.391013900349E-3
5.209721556745E-1	4.347594117393E-3	4.391004468085E-3
5.230844615069E-1	4.727480982019E-3	4.390995767206E-3
5.252451103041E-1	4.347594117393E-3	4.390987641868E-3
5.273269802063E-1	4.136545859267E-3	4.390980492680E-3
5.294574392217E-1	5.065158195021E-3	4.390973809971E-3
5.315848279576E-1	5.233996801521E-3	4.390967723001E-3
5.336811161045E-1	4.347594117393E-3	4.390962249961E-3
5.358381174828E-1	4.178755510892E-3	4.390957116433E-3
5.379422333817E-1	4.938529240145E-3	4.390952554352E-3
5.400451342502E-1	4.558642375519E-3	4.390948397221E-3
5.422150083171E-1	4.685271330394E-3	4.390944493274E-3
5.442913554173E-1	4.052126556017E-3	4.390941092910E-3
5.463998366971E-1	4.727480982019E-3	4.390937946653E-3
5.485269918539E-1	4.178755510892E-3	4.390935058880E-3
5.506226379200E-1	4.643061678769E-3	4.390932470839E-3
5.527713627764E-1	4.685271330394E-3	4.390930058949E-3
5.548677328563E-1	4.811900285270E-3	4.390927921102E-3
5.569734087426E-1	4.643061678769E-3	4.390925969021E-3
5.591278995235E-1	3.925497601141E-3	4.390924156375E-3
5.612103805488E-1	3.798868646266E-3	4.390922566166E-3
5.633320599220E-1	4.685271330394E-3	4.390921095092E-3
5.654647938607E-1	4.305384465768E-3	4.390919754490E-3
5.675311249903E-1	4.389803769018E-3	4.390918575943E-3
5.696935157966E-1	4.727480982019E-3	4.390917457982E-3
5.717890574679E-1	4.052126556017E-3	4.390916477038E-3
5.738861744889E-1	4.347594117393E-3	4.390915587155E-3
5.760364238361E-1	4.389803769018E-3	4.390914761410E-3
5.781101615304E-1	4.136545859267E-3	4.390914040621E-3
5.802466934866E-1	3.841078297891E-3	4.390913368482E-3
5.823756794522E-1	4.263174814142E-3	4.390912763324E-3
5.844308935190E-1	4.769690633645E-3	4.390912234680E-3
5.865866109685E-1	3.883287949516E-3	4.390911733382E-3
5.887037871642E-1	3.418981781639E-3	4.390911289139E-3
5.908007223963E-1	3.714449343015E-3	4.390910891710E-3
5.929503145330E-1	4.432013420643E-3	4.390910524135E-3
5.950236248718E-1	4.854109936895E-3	4.390910204223E-3
5.971603137113E-1	4.220965162517E-3	4.390909906730E-3
5.992965719365E-1	4.685271330394E-3	4.390909638867E-3
6.013659466940E-1	4.516432723893E-3	4.390909404897E-3
6.035172685033E-1	4.854109936895E-3	4.390909185723E-3
6.056140206662E-1	3.376772130014E-3	4.390908993456E-3
6.076955999620E-1	4.136545859267E-3	4.390908821419E-3
6.098371924501E-1	5.107367846646E-3	4.390908662125E-3
6.119121511104E-1	3.925497601141E-3	4.390908523261E-3
6.140267532805E-1	4.474223072268E-3	4.390908395888E-3
6.161521592124E-1	3.925497601141E-3	4.390908280852E-3
6.182268503100E-1	4.178755510892E-3	4.390908179892E-3
6.203619246952E-1	5.233996801521E-3	4.390908086531E-3
6.224541305028E-1	4.516432723893E-3	4.390908004395E-3
6.245358701734E-1	5.487254711272E-3	4.390907930949E-3
6.266629378107E-1	5.022948543396E-3	4.390907863591E-3
6.287443622018E-1	4.052126556017E-3	4.390907804454E-3
6.308537429998E-1	4.136545859267E-3	4.390907750677E-3
6.329880477494E-1	4.938529240145E-3	4.390907701938E-3
6.351009266479E-1	5.065158195021E-3	4.390907658740E-3
6.372256136869E-1	4.685271330394E-3	4.390907619854E-3
6.393261659621E-1	3.545610736515E-3	4.390907585442E-3
6.413971377165E-1	3.756658994640E-3	4.390907555042E-3
6.435157750911E-1	4.727480982019E-3	4.390907527198E-3
6.455999262013E-1	4.052126556017E-3	4.390907502693E-3
6.477112632681E-1	4.094336207642E-3	4.390907480488E-3
6.497963158750E-1	5.149577498271E-3	4.390907460881E-3
6.519034217497E-1	5.065158195021E-3	4.390907443170E-3
6.540187894820E-1	4.854109936895E-3	4.390907427294E-3
6.560777218445E-1	3.883287949516E-3	4.390907413486E-3
6.581882053640E-1	3.883287949516E-3	4.390907400841E-3
6.603068314495E-1	4.643061678769E-3	4.390907389522E-3
6.623898452726E-1	4.854109936895E-3	4.390907379595E-3
6.644972145203E-1	4.263174814142E-3	4.390907370638E-3
6.666315520897E-1	3.925497601141E-3	4.390907362561E-3
6.687150718263E-1	3.545610736515E-3	4.390907355539E-3
6.708240275964E-1	4.347594117393E-3	4.390907349207E-3
6.729059598796E-1	4.052126556017E-3	4.390907343640E-3
6.750132583668E-1	4.558642375519E-3	4.390907338624E-3
6.771220303693E-1	5.402835408022E-3	4.390907334160E-3
6.791934576437E-1	5.487254711272E-3	4.390907330258E-3
6.813041414571E-1	4.727480982019E-3	4.390907326722E-3
6.834229631811E-1	4.178755510892E-3	4.390907323570E-3
6.854813045546E-1	3.672239691390E-3	4.390907320848E-3
6.876024378624E-1	4.811900285270E-3	4.390907318356E-3
6.896779500365E-1	4.432013420643E-3	4.390907316191E-3
6.917674613628E-1	4.178755510892E-3	4.390907314255E-3
6.938846957497E-1	4.052126556017E-3	4.390907312516E-3
6.959342942577E-1	4.643061678769E-3	4.390907311021E-3
6.980302384951E-1	4.980738891770E-3	4.390907309664E-3
7.001393474242E-1	4.938529240145E-3	4.390907308455E-3
7.022094024358E-1	4.432013420643E-3	4.390907307403E-3
7.043138978572E-1	4.600852027144E-3	4.390907306455E-3
7.063883309353E-1	4.220965162517E-3	4.390907305628E-3
7.084551720518E-1	4.643061678769E-3	4.390907304898E-3
7.105802182463E-1	3.925497601141E-3	4.390907304233E-3
7.126367911919E-1	4.052126556017E-3	4.390907303665E-3
7.147277673049E-1	5.529464362898E-3	4.390907303153E-3
7.168321338911E-1	4.389803769018E-3	4.390907302698E-3
7.189040853511E-1	4.938529240145E-3	4.390907302302E-3
7.210026629691E-1	5.360625756397E-3	4.390907301948E-3
7.230757662639E-1	5.107367846646E-3	4.390907301639E-3
7.251578023600E-1	4.009916904391E-3	4.390907301365E-3
7.272677884619E-1	4.432013420643E-3	4.390907301120E-3
7.293241285267E-1	4.854109936895E-3	4.390907300909E-3
7.314122501329E-1	5.022948543396E-3	4.390907300720E-3
7.335086173033E-1	4.305384465768E-3	4.390907300553E-3
7.355615997409E-1	4.263174814142E-3	4.390907300409E-3
7.376633865987E-1	4.305384465768E-3	4.390907300279E-3
7.397376681472E-1	4.811900285270E-3	4.390907300166E-3
7.418250329198E-1	3.841078297891E-3	4.390907300065E-3
7.439237525241E-1	4.305384465768E-3	4.390907299977E-3
7.459690984256E-1	3.967707252766E-3	4.390907299901E-3
7.480602541164E-1	3.798868646266E-3	4.390907299832E-3
7.501617573508E-1	4.136545859267E-3	4.390907299772E-3
7.522122286091E-1	3.841078297891E-3	4.390907299720E-3
7.543187872545E-1	3.798868646266E-3	4.390907299673E-3
7.563698021342E-1	3.630030039765E-3	4.390907299634E-3
7.584431251587E-1	5.360625756397E-3	4.390907299598E-3
7.605349666899E-1	5.613883666148E-3	4.390907299567E-3
7.625714279725E-1	3.039094917012E-3	4.390907299540E-3
7.646678593859E-1	4.220965162517E-3	4.390907299515E-3
7.667790494619E-1	3.925497601141E-3	4.390907299494E-3
7.688348074992E-1	4.389803769018E-3	4.390907299476E-3
7.709276840175E-1	4.136545859267E-3	4.390907299459E-3
7.729971899378E-1	4.136545859267E-3	4.390907299445E-3
7.750602905296E-1	4.516432723893E-3	4.390907299433E-3
7.771652762692E-1	5.149577498271E-3	4.390907299422E-3
7.792126878389E-1	4.220965162517E-3	4.390907299413E-3
7.813037781229E-1	4.094336207642E-3	4.390907299404E-3
7.833979236730E-1	4.389803769018E-3	4.390907299397E-3
7.854291650964E-1	4.600852027144E-3	4.390907299391E-3
7.875116172589E-1	5.318416104772E-3	4.390907299385E-3
7.895689750862E-1	3.967707252766E-3	4.390907299380E-3
7.916247303303E-1	3.039094917012E-3	4.390907299376E-3
7.937124818410E-1	4.178755510892E-3	4.390907299372E-3
7.957468747787E-1	5.022948543396E-3	4.390907299369E-3
7.978222823252E-1	4.727480982019E-3	4.390907299366E-3
7.999241187618E-1	4.685271330394E-3	4.390907299364E-3
8.019657983906E-1	4.094336207642E-3	4.390907299362E-3
8.040277092069E-1	3.841078297891E-3	4.390907299360E-3
8.060923831700E-1	4.178755510892E-3	4.390907299358E-3
8.081536313059E-1	4.009916904391E-3	4.390907299357E-3
8.102400070623E-1	3.714449343015E-3	4.390907299356E-3
8.122690379218E-1	4.178755510892E-3	4.390907299355E-3
8.143286887117E-1	4.220965162517E-3	4.390907299354E-3
8.164291236736E-1	3.503401084889E-3	4.390907299353E-3
8.184664240720E-1	3.925497601141E-3	4.390907299352E-3
8.205381997948E-1	4.938529240145E-3	4.390907299352E-3
8.226057716752E-1	4.643061678769E-3	4.390907299351E-3
8.246509075069E-1	4.938529240145E-3	4.390907299351E-3
8.267190259182E-1	3.925497601141E-3	4.390907299350E-3
8.287598665475E-1	4.347594117393E-3	4.390907299350E-3
8.308163200849E-1	3.545610736515E-3	4.390907299349E-3
8.328923775098E-1	4.052126556017E-3	4.390907299349E-3
8.349217343558E-1	4.305384465768E-3	4.390907299349E-3
8.370022356031E-1	3.376772130014E-3	4.390907299349E-3
8.390692883025E-1	4.600852027144E-3	4.390907299349E-3
8.411111925489E-1	4.389803769018E-3	4.390907299348E-3
8.431920641244E-1	5.022948543396E-3	4.390907299348E-3
8.452025786883E-1	4.685271330394E-3	4.390907299348E-3
8.472757868435E-1	3.418981781639E-3	4.390907299348E-3
8.493406849588E-1	3.250143175138E-3	4.390907299348E-3
8.513608925326E-1	3.967707252766E-3	4.390907299348E-3
8.534224405856E-1	4.389803769018E-3	4.390907299348E-3
8.554755424313E-1	3.630030039765E-3	4.390907299348E-3
8.575229558631E-1	4.178755510892E-3	4.390907299348E-3
8.596003549422E-1	3.714449343015E-3	4.390907299348E-3
8.616406257641E-1	3.630030039765E-3	4.390907299348E-3
8.637130604430E-1	4.727480982019E-3	4.390907299348E-3
8.657799294912E-1	4.896319588520E-3	4.390907299348E-3
8.678048582264E-1	5.276206453147E-3	4.390907299348E-3
8.698827051443E-1	5.656093317773E-3	4.390907299348E-3
8.719254902878E-1	4.938529240145E-3	4.390907299348E-3
8.739547820762E-1	5.571674014523E-3	4.390907299348E-3
8.760233536799E-1	4.685271330394E-3	4.390907299348E-3
8.780453986963E-1	4.263174814142E-3	4.390907299348E-3
8.800992601689E-1	4.178755510892E-3	4.390907299348E-3
8.821598389906E-1	5.318416104772E-3	4.390907299348E-3
8.842004020483E-1	5.065158195021E-3	4.390907299348E-3
8.862632726688E-1	4.685271330394E-3	4.390907299348E-3
8.883197781127E-1	3.883287949516E-3	4.390907299348E-3
